ORIGINAL ORDER,MONTH,HABITAT,PLOP,SUB,TAG,INDICADOR,FAMILY,Nombre científico,GENERO,Especie,B,F,UF,RF,D,OBS,N,DATE,YEAR,TEMPERATURE,RAIN,GENERO_limpio,Rol_Agroforestal
2427,1,Bosque de Tierra Firme,TF3,5a,790,NO,Euphorbiaceae,Hevea guianensis Aubl.,Hevea,guianensis,0,0,0,0,0,,0,2010-01-08,2010,24.160714285714285,491.00000000000017,Hevea,Estrella Comercial - Industrial
2432,1,Bosque de Tierra Firme,TF3,5b,796,NO,Fabaceae,Copaifera reticulata Ducke,Copaifera,reticulata,0,0,0,0,0,,0,2010-01-08,2010,24.160714285714285,491.00000000000017,Copaifera,Estrella Comercial - Industrial
2441,1,Bosque de Tierra Firme,TF4,1a,807,NO,Euphorbiaceae,Hevea guianensis Aubl.,Hevea,guianensis,0,0,0,0,0,,0,2010-01-11,2010,24.160714285714285,491.00000000000017,Hevea,Estrella Comercial - Industrial
2445,1,Bosque de Tierra Firme,TF4,1a,811,NO,Euphorbiaceae,Hevea guianensis Aubl.,Hevea,guianensis,0,0,0,0,0,,0,2010-01-11,2010,24.160714285714285,491.00000000000017,Hevea,Estrella Comercial - Industrial
2451,1,Bosque de Tierra Firme,TF4,1b,817,NO,Sapotaceae,Pouteria pariry (Ducke) Baehni,Pouteria,pariry,0,0,0,0,0,,0,2010-01-11,2010,24.160714285714285,491.00000000000017,Pouteria,Estrella Comercial - Frutal
2454,1,Bosque de Tierra Firme,TF4,1b,820,NO,Olacaceae,Aptandra tubicina (Poepp.) Benth. ex Miers,Aptandra,tubicina,0,0,0,0,0,,0,2010-01-11,2010,24.160714285714285,491.00000000000017,Aptandra,Ingeniero del Suelo - Pionera
2471,1,Bosque de Tierra Firme,TF4,2a,840,NO,Fabaceae,Inga stipularis DC.,Inga,stipularis,0,0,0,0,0,,0,2010-01-11,2010,24.160714285714285,491.00000000000017,Inga,Ingeniero del Suelo - Fijador N
2492,1,Bosque de Tierra Firme,TF4,3a,867,NO,Fabaceae,Inga punctata Willd.,Inga,punctata,0,0,0,0,0,,0,2010-01-11,2010,24.160714285714285,491.00000000000017,Inga,Ingeniero del Suelo - Fijador N
2500,1,Bosque de Tierra Firme,TF4,3a,876,NO,Bignonaceae,Jacaranda copaia (Aubl.) D.Don,Jacaranda,copaia,0,0,0,0,0,,0,2010-01-11,2010,24.160714285714285,491.00000000000017,Jacaranda,Ingeniero del Suelo - Pionera
2508,1,Bosque de Tierra Firme,TF4,3b,884,NO,Apocynaceae,Aspidosperma nitidum Benth. ex Müll.Arg.,Aspidosperma,nitidum,0,0,0,0,0,,0,2010-01-11,2010,24.160714285714285,491.00000000000017,Aspidosperma,Caja Fuerte - Maderable
2524,1,Bosque de Tierra Firme,TF5,1a,903,NO,Sapotaceae,Pouteria procera (Mart.) K.Hammer,Pouteria,procera,0,0,0,0,0,,0,2010-01-08,2010,24.160714285714285,491.00000000000017,Pouteria,Estrella Comercial - Frutal
2530,1,Bosque de Tierra Firme,TF5,1a,911,NO,Fabaceae,Inga auristellae Harms,Inga,auristellae,0,0,0,0,0,,0,2010-01-08,2010,24.160714285714285,491.00000000000017,Inga,Ingeniero del Suelo - Fijador N
2533,1,Bosque de Tierra Firme,TF5,1b,915,NO,Fabaceae,Inga sp. 2,Inga,sp,0,0,0,0,0,,0,2010-01-08,2010,24.160714285714285,491.00000000000017,Inga,Ingeniero del Suelo - Fijador N
2536,1,Bosque de Tierra Firme,TF5,1b,918,NO,Fabaceae,Inga cordistipula Mart.,Inga,cordistipula,0,0,0,0,0,,0,2010-01-08,2010,24.160714285714285,491.00000000000017,Inga,Ingeniero del Suelo - Fijador N
2540,1,Bosque de Tierra Firme,TF5,2a,923,NO,Malvaceae,Theobroma speciosum Willd. ex Spreng.,Theobroma,speciosum,0,0,0,0,0,,0,2010-01-08,2010,24.160714285714285,491.00000000000017,Theobroma,Estrella Comercial - Frutal
2546,1,Bosque de Tierra Firme,TF5,2a,930,NO,Apocynaceae,Aspidosperma rigidum Rusby,Aspidosperma,rigidum,0,0,0,0,0,,0,2010-01-08,2010,24.160714285714285,491.00000000000017,Aspidosperma,Caja Fuerte - Maderable
2548,1,Bosque de Tierra Firme,TF5,2b,934,NO,Fabaceae,Dipteryx micrantha Harms,Dipteryx,micrantha,0,0,0,0,0,,0,2010-01-08,2010,24.160714285714285,491.00000000000017,Dipteryx,Estrella Comercial - Industrial
2556,1,Bosque de Tierra Firme,TF5,3a,942,NO,Fabaceae,Inga edulis Mart.,Inga,edulis,0,0,0,2,0,,1,2010-01-08,2010,24.160714285714285,491.00000000000017,Inga,Ingeniero del Suelo - Fijador N
2560,1,Bosque de Tierra Firme,TF5,3a,946,NO,Fabaceae,Inga sp. 2,Inga,sp,0,0,0,2,0,,1,2010-01-08,2010,24.160714285714285,491.00000000000017,Inga,Ingeniero del Suelo - Fijador N
2568,1,Bosque de Tierra Firme,TF5,3b,959,NO,Fabaceae,Inga sp. 2,Inga,sp,0,0,2,0,0,,1,2010-01-08,2010,24.160714285714285,491.00000000000017,Inga,Ingeniero del Suelo - Fijador N
2576,1,Bosque de Tierra Firme,TF5,4a,970,NO,Sapotaceae,Pouteria procera (Mart.) K.Hammer,Pouteria,procera,0,0,0,0,0,,0,2010-01-08,2010,24.160714285714285,491.00000000000017,Pouteria,Estrella Comercial - Frutal
2584,1,Bosque de Tierra Firme,TF5,4b,983,NO,Bignonaceae,Jacaranda copaia subsp. spectabilis (Mart. ex DC.) A.H.Gentry,Jacaranda,copaia subsp. spectabilis,0,0,0,0,0,,0,2010-01-08,2010,24.160714285714285,491.00000000000017,Jacaranda,Ingeniero del Suelo - Pionera
2587,1,Bosque de Tierra Firme,TF5,4b,986,NO,Sapotaceae,Pouteria tarapotensis (Eichler ex Pierre) Baehni,Pouteria,tarapotensis,0,0,0,0,0,,0,2010-01-08,2010,24.160714285714285,491.00000000000017,Pouteria,Estrella Comercial - Frutal
2589,1,Bosque de Tierra Firme,TF5,4b,988,NO,Moraceae,Brosimum acutifolium subsp. obovatum (Ducke) C.C.Berg,Brosimum,acutifolium subsp. obovatum,0,0,0,0,0,,0,2010-01-08,2010,24.160714285714285,491.00000000000017,Brosimum,Caja Fuerte - Maderable
2591,1,Bosque de Tierra Firme,TF5,4b,990,NO,Sapotaceae,Pouteria tarapotensis (Eichler ex Pierre) Baehni,Pouteria,tarapotensis,0,0,0,0,0,,0,2010-01-08,2010,24.160714285714285,491.00000000000017,Pouteria,Estrella Comercial - Frutal
2598,1,Bosque de Tierra Firme,TF5,5a,994A,NO,Apocynaceae,Aspidosperma rigidum Rusby,Aspidosperma,rigidum,0,0,0,0,0,,0,2010-01-08,2010,24.160714285714285,491.00000000000017,Aspidosperma,Caja Fuerte - Maderable
2601,1,Bosque de Tierra Firme,TF5,5b,998,NO,Fabaceae,Swartzia myrtifolia Sm.,Swartzia,myrtifolia,0,0,0,0,0,,0,2010-01-08,2010,24.160714285714285,491.00000000000017,Swartzia,Ingeniero del Suelo - Fijador N
2605,1,Bosque de Tierra Firme,TF5,5b,958A,NO,Apocynaceae,Aspidosperma vargasii A.DC.,Aspidosperma,vargasii,0,0,0,0,0,,0,2010-01-08,2010,24.160714285714285,491.00000000000017,Aspidosperma,Caja Fuerte - Maderable
3510,2,Bosque de Tierra Firme,TF1,1a,501,NO,Fabaceae,Swartzia myrtifolia Sm.,Swartzia,myrtifolia,0,0,0,0,0,,0,2010-02-13,2010,24.884615384615383,476,Swartzia,Ingeniero del Suelo - Fijador N
3513,2,Bosque de Tierra Firme,TF1,1a,504,NO,Fabaceae,Swartzia tomentifera (Ducke) Ducke,Swartzia,tomentifera,0,0,0,0,0,,0,2010-02-13,2010,24.884615384615383,476,Swartzia,Ingeniero del Suelo - Fijador N
3515,2,Bosque de Tierra Firme,TF1,1a,506,NO,Apocynaceae,Aspidosperma nitidum Benth. ex Müll.Arg.,Aspidosperma,nitidum,0,0,0,0,0,,0,2010-02-13,2010,24.884615384615383,476,Aspidosperma,Caja Fuerte - Maderable
3521,2,Bosque de Tierra Firme,TF1,1b,512,NO,Sapotaceae,Pouteria procera (Mart.) K.Hammer,Pouteria,procera,0,0,0,0,0,,0,2010-02-13,2010,24.884615384615383,476,Pouteria,Estrella Comercial - Frutal
3527,2,Bosque de Tierra Firme,TF1,2a,519,NO,Euphorbiaceae,Croton lechleri Müll.Arg.,Croton,lechleri,0,0,0,0,0,,0,2010-02-13,2010,24.884615384615383,476,Croton,Estrella Comercial - Industrial
3534,2,Bosque de Tierra Firme,TF1,2b,528,NO,Fabaceae,Erythrina ulei Harms,Erythrina,ulei,0,0,0,0,0,,0,2010-02-13,2010,24.884615384615383,476,Erythrina,Ingeniero del Suelo - Fijador N
3535,2,Bosque de Tierra Firme,TF1,2b,529,NO,Fabaceae,Erythrina ulei Harms,Erythrina,ulei,0,0,0,0,0,,0,2010-02-13,2010,24.884615384615383,476,Erythrina,Ingeniero del Suelo - Fijador N
3549,2,Bosque de Tierra Firme,TF1,3b,547,NO,Fabaceae,Erythrina ulei Harms,Erythrina,ulei,0,0,0,0,0,,0,2010-02-13,2010,24.884615384615383,476,Erythrina,Ingeniero del Suelo - Fijador N
3552,2,Bosque de Tierra Firme,TF1,4a,553,NO,Fabaceae,Erythrina ulei Harms,Erythrina,ulei,0,0,0,0,0,,0,2010-02-13,2010,24.884615384615383,476,Erythrina,Ingeniero del Suelo - Fijador N
3556,2,Bosque de Tierra Firme,TF1,4b,559,NO,Sapotaceae,Pouteria pariry (Ducke) Baehni,Pouteria,pariry,0,0,0,0,0,,0,2010-02-13,2010,24.884615384615383,476,Pouteria,Estrella Comercial - Frutal
3557,2,Bosque de Tierra Firme,TF1,4b,560,NO,Fabaceae,Erythrina ulei Harms,Erythrina,ulei,0,0,0,0,0,,0,2010-02-13,2010,24.884615384615383,476,Erythrina,Ingeniero del Suelo - Fijador N
3561,2,Bosque de Tierra Firme,TF1,5a,564,NO,Fabaceae,Hymenaea courbaril L.,Hymenaea,courbaril,0,0,0,2,0,,1,2010-02-13,2010,24.884615384615383,476,Hymenaea,Estrella Comercial - Frutal
3573,2,Bosque de Tierra Firme,TF1,6a,580,NO,Sapotaceae,Pouteria sp. 3,Pouteria,sp,0,0,0,0,0,,0,2010-02-13,2010,24.884615384615383,476,Pouteria,Estrella Comercial - Frutal
3574,2,Bosque de Tierra Firme,TF1,6a,581,NO,Fabaceae,Swartzia myrtifolia Sm.,Swartzia,myrtifolia,0,0,0,0,0,,0,2010-02-13,2010,24.884615384615383,476,Swartzia,Ingeniero del Suelo - Fijador N
3577,2,Bosque de Tierra Firme,TF1,6b,589,NO,Fabaceae,Hymenaea courbaril L.,Hymenaea,courbaril,0,0,2,0,0,,1,2010-02-13,2010,24.884615384615383,476,Hymenaea,Estrella Comercial - Frutal
3595,2,Bosque de Tierra Firme,TF2,1b,614,NO,Fabaceae,Copaifera reticulata Ducke,Copaifera,reticulata,0,0,0,0,0,,0,2010-02-13,2010,24.884615384615383,476,Copaifera,Estrella Comercial - Industrial
3598,2,Bosque de Tierra Firme,TF2,1b,617,NO,Sapotaceae,Pouteria sp. 2,Pouteria,sp,0,0,0,0,0,,0,2010-02-13,2010,24.884615384615383,476,Pouteria,Estrella Comercial - Frutal
3603,2,Bosque de Tierra Firme,TF2,1b,624,NO,Euphorbiaceae,Hevea guianensis Aubl.,Hevea,guianensis,0,0,0,0,0,,0,2010-02-13,2010,24.884615384615383,476,Hevea,Estrella Comercial - Industrial
3607,2,Bosque de Tierra Firme,TF2,2a,629,NO,Euphorbiaceae,Hevea guianensis Aubl.,Hevea,guianensis,0,0,0,0,0,,0,2010-02-13,2010,24.884615384615383,476,Hevea,Estrella Comercial - Industrial
3614,2,Bosque de Tierra Firme,TF2,2b,638,NO,Moraceae,Brosimum rubescens Taub.,Brosimum,rubescens,0,0,0,0,0,,0,2010-02-13,2010,24.884615384615383,476,Brosimum,Caja Fuerte - Maderable
3619,2,Bosque de Tierra Firme,TF2,3a,648,NO,Sapotaceae,Pouteria torta (Mart.) Radlk.,Pouteria,torta,0,0,0,0,0,,0,2010-02-13,2010,24.884615384615383,476,Pouteria,Estrella Comercial - Frutal
3624,2,Bosque de Tierra Firme,TF2,3b,654,NO,Fabaceae,Inga sapindoides Willd.,Inga,sapindoides,0,0,0,0,0,,0,2010-02-13,2010,24.884615384615383,476,Inga,Ingeniero del Suelo - Fijador N
3629,2,Bosque de Tierra Firme,TF2,4a,661,NO,Euphorbiaceae,Hevea guianensis Aubl.,Hevea,guianensis,0,0,0,0,0,,0,2010-02-13,2010,24.884615384615383,476,Hevea,Estrella Comercial - Industrial
3635,2,Bosque de Tierra Firme,TF2,4a,669,NO,Fabaceae,Tachigali vasquezii Pipoly,Tachigali,vasquezii,0,0,0,0,0,,0,2010-02-13,2010,24.884615384615383,476,Tachigali,Ingeniero del Suelo - Fijador N
3640,2,Bosque de Tierra Firme,TF2,4a,674,NO,Meliaceae,Cedrela fissilis Vell.,Cedrela,fissilis,0,0,0,0,0,,0,2010-02-13,2010,24.884615384615383,476,Cedrela,Caja Fuerte - Maderable
3646,2,Bosque de Tierra Firme,TF2,4b,681,NO,Malvaceae,Theobroma speciosum Willd. ex Spreng.,Theobroma,speciosum,0,0,0,0,0,,0,2010-02-13,2010,24.884615384615383,476,Theobroma,Estrella Comercial - Frutal
3651,2,Bosque de Tierra Firme,TF2,4b,687,NO,Urticaceae,Cecropia sciadophylla Mart.,Cecropia,sciadophylla,0,0,0,0,0,,0,2010-02-13,2010,24.884615384615383,476,Cecropia,Ingeniero del Suelo - Pionera
3659,2,Bosque de Tierra Firme,TF2,5a,695,NO,Arecaceae,Bactris gasipaes Kunth,Bactris,gasipaes,0,0,0,0,0,,0,2010-02-13,2010,24.884615384615383,476,Bactris,Estrella Comercial - Frutal
3662,2,Bosque de Tierra Firme,TF2,5a,698,NO,Meliaceae,Cedrela fissilis Vell.,Cedrela,fissilis,0,0,0,0,0,,0,2010-02-13,2010,24.884615384615383,476,Cedrela,Caja Fuerte - Maderable
3682,2,Bosque de Tierra Firme,TF3,1b,721,NO,Moraceae,Brosimum rubescens Taub.,Brosimum,rubescens,0,0,0,0,0,,0,2010-02-16,2010,24.884615384615383,476,Brosimum,Caja Fuerte - Maderable
3702,2,Bosque de Tierra Firme,TF3,2b,746,NO,Euphorbiaceae,Hevea guianensis Aubl.,Hevea,guianensis,0,0,0,0,0,,0,2010-02-16,2010,24.884615384615383,476,Hevea,Estrella Comercial - Industrial
3704,2,Bosque de Tierra Firme,TF3,2b,749,NO,Fabaceae,Cedrelinga catenaeformis (Ducke) Ducke,Cedrelinga,catenaeformis,0,0,0,0,0,,0,2010-02-16,2010,24.884615384615383,476,Cedrelinga,Caja Fuerte - Maderable / Fijador N
3707,2,Bosque de Tierra Firme,TF3,3a,756,NO,Fabaceae,Inga alba (Sw.) Willd.,Inga,alba,0,0,0,0,0,,0,2010-02-16,2010,24.884615384615383,476,Inga,Ingeniero del Suelo - Fijador N
3714,2,Bosque de Tierra Firme,TF3,4a,765,NO,Apocynaceae,Aspidosperma vargasii A.DC.,Aspidosperma,vargasii,0,0,0,0,0,,0,2010-02-16,2010,24.884615384615383,476,Aspidosperma,Caja Fuerte - Maderable
3723,2,Bosque de Tierra Firme,TF3,4b,777,NO,Euphorbiaceae,Hevea guianensis Aubl.,Hevea,guianensis,0,0,0,0,0,,0,2010-02-16,2010,24.884615384615383,476,Hevea,Estrella Comercial - Industrial
3728,2,Bosque de Tierra Firme,TF3,5a,785,NO,Fabaceae,Copaifera reticulata Ducke,Copaifera,reticulata,0,0,0,0,0,,0,2010-02-16,2010,24.884615384615383,476,Copaifera,Estrella Comercial - Industrial
3731,2,Bosque de Tierra Firme,TF3,5a,790,NO,Euphorbiaceae,Hevea guianensis Aubl.,Hevea,guianensis,0,0,0,0,0,,0,2010-02-16,2010,24.884615384615383,476,Hevea,Estrella Comercial - Industrial
3736,2,Bosque de Tierra Firme,TF3,5b,796,NO,Fabaceae,Copaifera reticulata Ducke,Copaifera,reticulata,0,0,0,0,0,,0,2010-02-16,2010,24.884615384615383,476,Copaifera,Estrella Comercial - Industrial
3745,2,Bosque de Tierra Firme,TF4,1a,807,NO,Euphorbiaceae,Hevea guianensis Aubl.,Hevea,guianensis,0,0,0,0,0,,0,2010-02-16,2010,24.884615384615383,476,Hevea,Estrella Comercial - Industrial
3749,2,Bosque de Tierra Firme,TF4,1a,811,NO,Euphorbiaceae,Hevea guianensis Aubl.,Hevea,guianensis,0,0,0,0,0,,0,2010-02-16,2010,24.884615384615383,476,Hevea,Estrella Comercial - Industrial
3755,2,Bosque de Tierra Firme,TF4,1b,817,NO,Sapotaceae,Pouteria pariry (Ducke) Baehni,Pouteria,pariry,0,0,0,0,0,,0,2010-02-16,2010,24.884615384615383,476,Pouteria,Estrella Comercial - Frutal
3758,2,Bosque de Tierra Firme,TF4,1b,820,NO,Olacaceae,Aptandra tubicina (Poepp.) Benth. ex Miers,Aptandra,tubicina,0,0,0,0,0,,0,2010-02-16,2010,24.884615384615383,476,Aptandra,Ingeniero del Suelo - Pionera
3775,2,Bosque de Tierra Firme,TF4,2a,840,NO,Fabaceae,Inga stipularis DC.,Inga,stipularis,0,0,0,0,0,,0,2010-02-16,2010,24.884615384615383,476,Inga,Ingeniero del Suelo - Fijador N
3796,2,Bosque de Tierra Firme,TF4,3a,867,NO,Fabaceae,Inga punctata Willd.,Inga,punctata,0,0,0,0,0,,0,2010-02-16,2010,24.884615384615383,476,Inga,Ingeniero del Suelo - Fijador N
3804,2,Bosque de Tierra Firme,TF4,3a,876,NO,Bignonaceae,Jacaranda copaia (Aubl.) D.Don,Jacaranda,copaia,0,0,0,0,0,,0,2010-02-16,2010,24.884615384615383,476,Jacaranda,Ingeniero del Suelo - Pionera
3812,2,Bosque de Tierra Firme,TF4,3b,884,NO,Apocynaceae,Aspidosperma nitidum Benth. ex Müll.Arg.,Aspidosperma,nitidum,0,0,0,0,0,,0,2010-02-16,2010,24.884615384615383,476,Aspidosperma,Caja Fuerte - Maderable
3828,2,Bosque de Tierra Firme,TF5,1a,903,NO,Sapotaceae,Pouteria procera (Mart.) K.Hammer,Pouteria,procera,0,0,0,0,0,,0,2010-02-13,2010,24.884615384615383,476,Pouteria,Estrella Comercial - Frutal
3834,2,Bosque de Tierra Firme,TF5,1a,911,NO,Fabaceae,Inga auristellae Harms,Inga,auristellae,2,0,0,0,0,,1,2010-02-13,2010,24.884615384615383,476,Inga,Ingeniero del Suelo - Fijador N
3837,2,Bosque de Tierra Firme,TF5,1b,915,NO,Fabaceae,Inga sp. 2,Inga,sp,0,0,0,0,0,,0,2010-02-13,2010,24.884615384615383,476,Inga,Ingeniero del Suelo - Fijador N
3840,2,Bosque de Tierra Firme,TF5,1b,918,NO,Fabaceae,Inga cordistipula Mart.,Inga,cordistipula,0,0,0,0,0,,0,2010-02-13,2010,24.884615384615383,476,Inga,Ingeniero del Suelo - Fijador N
3844,2,Bosque de Tierra Firme,TF5,2a,923,NO,Malvaceae,Theobroma speciosum Willd. ex Spreng.,Theobroma,speciosum,0,0,0,0,0,,0,2010-02-13,2010,24.884615384615383,476,Theobroma,Estrella Comercial - Frutal
3850,2,Bosque de Tierra Firme,TF5,2a,930,NO,Apocynaceae,Aspidosperma rigidum Rusby,Aspidosperma,rigidum,0,0,0,0,0,,0,2010-02-13,2010,24.884615384615383,476,Aspidosperma,Caja Fuerte - Maderable
3852,2,Bosque de Tierra Firme,TF5,2b,934,NO,Fabaceae,Dipteryx micrantha Harms,Dipteryx,micrantha,0,0,0,0,0,,0,2010-02-13,2010,24.884615384615383,476,Dipteryx,Estrella Comercial - Industrial
3860,2,Bosque de Tierra Firme,TF5,3a,942,NO,Fabaceae,Inga edulis Mart.,Inga,edulis,0,0,2,3,0,,1,2010-02-13,2010,24.884615384615383,476,Inga,Ingeniero del Suelo - Fijador N
3864,2,Bosque de Tierra Firme,TF5,3a,946,NO,Fabaceae,Inga sp. 2,Inga,sp,0,0,0,2,0,,1,2010-02-13,2010,24.884615384615383,476,Inga,Ingeniero del Suelo - Fijador N
3872,2,Bosque de Tierra Firme,TF5,3b,959,NO,Fabaceae,Inga sp. 2,Inga,sp,0,0,2,2,0,,1,2010-02-13,2010,24.884615384615383,476,Inga,Ingeniero del Suelo - Fijador N
3880,2,Bosque de Tierra Firme,TF5,4a,970,NO,Sapotaceae,Pouteria procera (Mart.) K.Hammer,Pouteria,procera,0,0,0,0,0,,0,2010-02-13,2010,24.884615384615383,476,Pouteria,Estrella Comercial - Frutal
3888,2,Bosque de Tierra Firme,TF5,4b,983,NO,Bignonaceae,Jacaranda copaia subsp. spectabilis (Mart. ex DC.) A.H.Gentry,Jacaranda,copaia subsp. spectabilis,0,0,0,0,0,,0,2010-02-13,2010,24.884615384615383,476,Jacaranda,Ingeniero del Suelo - Pionera
3891,2,Bosque de Tierra Firme,TF5,4b,986,NO,Sapotaceae,Pouteria tarapotensis (Eichler ex Pierre) Baehni,Pouteria,tarapotensis,0,0,2,0,0,,1,2010-02-13,2010,24.884615384615383,476,Pouteria,Estrella Comercial - Frutal
3893,2,Bosque de Tierra Firme,TF5,4b,988,NO,Moraceae,Brosimum acutifolium subsp. obovatum (Ducke) C.C.Berg,Brosimum,acutifolium subsp. obovatum,0,0,0,0,0,,0,2010-02-13,2010,24.884615384615383,476,Brosimum,Caja Fuerte - Maderable
3895,2,Bosque de Tierra Firme,TF5,4b,990,NO,Sapotaceae,Pouteria tarapotensis (Eichler ex Pierre) Baehni,Pouteria,tarapotensis,0,0,0,0,0,,0,2010-02-13,2010,24.884615384615383,476,Pouteria,Estrella Comercial - Frutal
3902,2,Bosque de Tierra Firme,TF5,5a,994A,NO,Apocynaceae,Aspidosperma rigidum Rusby,Aspidosperma,rigidum,0,0,0,0,0,,0,2010-02-13,2010,24.884615384615383,476,Aspidosperma,Caja Fuerte - Maderable
3905,2,Bosque de Tierra Firme,TF5,5b,998,NO,Fabaceae,Swartzia myrtifolia Sm.,Swartzia,myrtifolia,0,0,0,0,0,,0,2010-02-13,2010,24.884615384615383,476,Swartzia,Ingeniero del Suelo - Fijador N
3909,2,Bosque de Tierra Firme,TF5,5b,958A,NO,Apocynaceae,Aspidosperma vargasii A.DC.,Aspidosperma,vargasii,0,0,0,0,0,,0,2010-02-13,2010,24.884615384615383,476,Aspidosperma,Caja Fuerte - Maderable
4814,3,Bosque de Tierra Firme,TF1,1a,501,NO,Fabaceae,Swartzia myrtifolia Sm.,Swartzia,myrtifolia,0,0,0,0,0,,0,2010-03-09,2010,24.946428571428573,314.4,Swartzia,Ingeniero del Suelo - Fijador N
4817,3,Bosque de Tierra Firme,TF1,1a,504,NO,Fabaceae,Swartzia tomentifera (Ducke) Ducke,Swartzia,tomentifera,0,0,0,0,0,,0,2010-03-09,2010,24.946428571428573,314.4,Swartzia,Ingeniero del Suelo - Fijador N
4819,3,Bosque de Tierra Firme,TF1,1a,506,NO,Apocynaceae,Aspidosperma nitidum Benth. ex Müll.Arg.,Aspidosperma,nitidum,0,0,0,0,0,,0,2010-03-09,2010,24.946428571428573,314.4,Aspidosperma,Caja Fuerte - Maderable
4825,3,Bosque de Tierra Firme,TF1,1b,512,NO,Sapotaceae,Pouteria procera (Mart.) K.Hammer,Pouteria,procera,0,0,0,0,0,,0,2010-03-09,2010,24.946428571428573,314.4,Pouteria,Estrella Comercial - Frutal
4831,3,Bosque de Tierra Firme,TF1,2a,519,NO,Euphorbiaceae,Croton lechleri Müll.Arg.,Croton,lechleri,0,0,0,0,0,,0,2010-03-09,2010,24.946428571428573,314.4,Croton,Estrella Comercial - Industrial
4838,3,Bosque de Tierra Firme,TF1,2b,528,NO,Fabaceae,Erythrina ulei Harms,Erythrina,ulei,0,0,0,0,0,,0,2010-03-09,2010,24.946428571428573,314.4,Erythrina,Ingeniero del Suelo - Fijador N
4839,3,Bosque de Tierra Firme,TF1,2b,529,NO,Fabaceae,Erythrina ulei Harms,Erythrina,ulei,0,0,0,0,0,,0,2010-03-09,2010,24.946428571428573,314.4,Erythrina,Ingeniero del Suelo - Fijador N
4853,3,Bosque de Tierra Firme,TF1,3b,547,NO,Fabaceae,Erythrina ulei Harms,Erythrina,ulei,0,0,0,0,0,,0,2010-03-09,2010,24.946428571428573,314.4,Erythrina,Ingeniero del Suelo - Fijador N
4856,3,Bosque de Tierra Firme,TF1,4a,553,NO,Fabaceae,Erythrina ulei Harms,Erythrina,ulei,0,0,0,0,0,muerto,0,2010-03-09,2010,24.946428571428573,314.4,Erythrina,Ingeniero del Suelo - Fijador N
4860,3,Bosque de Tierra Firme,TF1,4b,559,NO,Sapotaceae,Pouteria pariry (Ducke) Baehni,Pouteria,pariry,0,0,0,0,0,,0,2010-03-09,2010,24.946428571428573,314.4,Pouteria,Estrella Comercial - Frutal
4861,3,Bosque de Tierra Firme,TF1,4b,560,NO,Fabaceae,Erythrina ulei Harms,Erythrina,ulei,0,0,0,0,0,,0,2010-03-09,2010,24.946428571428573,314.4,Erythrina,Ingeniero del Suelo - Fijador N
4865,3,Bosque de Tierra Firme,TF1,5a,564,NO,Fabaceae,Hymenaea courbaril L.,Hymenaea,courbaril,0,0,0,2,1,,1,2010-03-09,2010,24.946428571428573,314.4,Hymenaea,Estrella Comercial - Frutal
4877,3,Bosque de Tierra Firme,TF1,6a,580,NO,Sapotaceae,Pouteria sp. 3,Pouteria,sp,0,0,0,0,0,,0,2010-03-09,2010,24.946428571428573,314.4,Pouteria,Estrella Comercial - Frutal
4878,3,Bosque de Tierra Firme,TF1,6a,581,NO,Fabaceae,Swartzia myrtifolia Sm.,Swartzia,myrtifolia,0,0,0,0,0,,0,2010-03-09,2010,24.946428571428573,314.4,Swartzia,Ingeniero del Suelo - Fijador N
4881,3,Bosque de Tierra Firme,TF1,6b,589,NO,Fabaceae,Hymenaea courbaril L.,Hymenaea,courbaril,0,0,2,0,0,,1,2010-03-09,2010,24.946428571428573,314.4,Hymenaea,Estrella Comercial - Frutal
4899,3,Bosque de Tierra Firme,TF2,1b,614,NO,Fabaceae,Copaifera reticulata Ducke,Copaifera,reticulata,0,0,0,0,0,,0,2010-03-09,2010,24.946428571428573,314.4,Copaifera,Estrella Comercial - Industrial
4902,3,Bosque de Tierra Firme,TF2,1b,617,NO,Sapotaceae,Pouteria sp. 2,Pouteria,sp,0,0,0,0,0,,0,2010-03-09,2010,24.946428571428573,314.4,Pouteria,Estrella Comercial - Frutal
4907,3,Bosque de Tierra Firme,TF2,1b,624,NO,Euphorbiaceae,Hevea guianensis Aubl.,Hevea,guianensis,0,0,0,0,0,,0,2010-03-09,2010,24.946428571428573,314.4,Hevea,Estrella Comercial - Industrial
4911,3,Bosque de Tierra Firme,TF2,2a,629,NO,Euphorbiaceae,Hevea guianensis Aubl.,Hevea,guianensis,0,0,0,0,0,,0,2010-03-09,2010,24.946428571428573,314.4,Hevea,Estrella Comercial - Industrial
4918,3,Bosque de Tierra Firme,TF2,2b,638,NO,Moraceae,Brosimum rubescens Taub.,Brosimum,rubescens,0,0,0,0,0,,0,2010-03-09,2010,24.946428571428573,314.4,Brosimum,Caja Fuerte - Maderable
4923,3,Bosque de Tierra Firme,TF2,3a,648,NO,Sapotaceae,Pouteria torta (Mart.) Radlk.,Pouteria,torta,0,0,0,0,0,,0,2010-03-09,2010,24.946428571428573,314.4,Pouteria,Estrella Comercial - Frutal
4928,3,Bosque de Tierra Firme,TF2,3b,654,NO,Fabaceae,Inga sapindoides Willd.,Inga,sapindoides,1,0,0,0,0,,1,2010-03-09,2010,24.946428571428573,314.4,Inga,Ingeniero del Suelo - Fijador N
